ACK Flag Count,Bwd Packets/s,Destination Port,FIN Flag Count,Flow Bytes/s,Flow Duration,Flow Packets/s,Fwd Header Length,Fwd PSH Flags,Max Packet Length,Min Packet Length,PSH Flag Count,Protocol,RST Flag Count,Total Backward Packets,Total Fwd Packets,Total Length of Bwd Packets,Total Length of Fwd Packets,URG Flag Count,true_binary,pred_binary,true_attack_label,error_type
0,4.832589437,80,0,11243.50258,1034642,7.732143099,72,0,7215,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.041917536,80,0,122.1581797,95425456,0.125752608,172,0,7215,0,0,6,0,4,8,11601,56,0,1,1,DDoS,Correct
0,151.7128379,80,0,352793.0333,32957,242.7405407,72,0,4380,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,7.317211484,3279938,1.219535247,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,9615.384615,53,0,1288461.538,208,19230.76923,64,0,102,32,0,17,0,2,2,204,64,0,0,0,BENIGN,Correct
0,11.51951636,80,0,26801.30677,434046,18.43122618,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,1.338747227,63174,0,7786.823247,1493934,5.354988908,144,0,8760,0,1,6,0,2,6,26,11607,0,0,0,BENIGN,Correct
0,4.810861,80,0,13991.1865,831452,8.41900675,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,2.99020737,10032749,0.498367895,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.79531401,24250,0,5.726260871,6286825,0.954376812,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
0,10362.6943,53,0,1512953.368,193,20725.3886,40,0,105,41,0,17,0,2,2,210,82,0,0,0,BENIGN,Correct
1,0.0,80,0,4.913172974,4884827,0.818862162,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,4.117222258,80,0,9579.129306,1214411,6.587555613,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.049762097,80,0,116.0153538,100478080,0.129381453,172,0,5840,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
0,0.136113753,443,0,52.72706498,117548739,0.263720396,312,0,1430,0,1,6,0,16,15,5122,1076,0,0,0,BENIGN,Correct
0,63.41857847,80,0,184437.0808,63073,110.9825123,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.0,443,0,122448.9796,98,20408.16327,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
0,2.654358935,80,0,6175.631499,1883694,4.246974296,72,0,7300,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,3.97826541,80,0,7713.193586,1508195,5.967398115,72,0,5840,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,20.20185015,1188010,3.366975025,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,0.48215752,80,0,310.0272853,10370055,0.867883536,92,0,1460,0,1,6,0,5,4,2756,459,0,0,0,BENIGN,Correct
1,0.0,80,0,3.453137244,8687752,0.575522874,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.0,80,0,3.027311496,9909783,0.504551916,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,0.10204356,443,0,38.87009275,117596838,0.20408712,252,0,1460,0,1,6,0,12,12,3958,613,0,0,0,BENIGN,Correct
0,42.34148407,80,0,82093.0807,141705,63.5122261,72,0,4380,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,11.71577529,53,0,1886.239822,85355,23.43155058,20,0,111,50,0,17,0,1,1,111,50,0,0,0,BENIGN,Correct
0,41.75365344,53,0,6638.830898,23950,83.50730689,32,0,112,47,0,17,0,1,1,112,47,0,0,0,BENIGN,Correct
1,0.075171441,80,0,146.1207521,79817547,0.175400028,172,0,5840,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
0,60.7127679,123,0,5828.425718,16471,121.4255358,32,0,48,48,0,17,0,1,1,48,48,0,0,0,BENIGN,Correct
1,0.050879216,80,0,148.2747564,78617563,0.152637649,172,0,8760,0,0,6,0,4,8,11601,56,0,1,1,DDoS,Correct
0,4.489253177,80,0,10444.69644,1113771,7.182805083,72,0,7215,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,18.20333121,53,0,3640.666242,109870,54.60999363,104,0,106,47,0,17,0,2,4,212,188,0,0,0,BENIGN,Correct
1,0.03988412,80,0,116.2322964,100290542,0.11965236,172,0,8675,0,0,6,0,4,8,11601,56,0,1,1,DDoS,Correct
1,0.0,80,0,3.063546533,9792572,0.510591089,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.074175355,80,0,144.1845267,80889401,0.185438386,192,0,4380,0,0,6,0,6,9,11601,62,0,1,1,DDoS,Correct
0,23.66975952,53,0,6580.193145,42248,47.33951903,32,0,180,98,0,17,0,1,1,180,98,0,0,0,BENIGN,Correct
0,4.481717394,80,0,13033.95461,892515,7.84300544,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,2.508632623,11958706,0.418105437,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,5.317344433,80,0,12364.95274,940319,8.507751093,72,0,5840,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,9.24519173,2595944,1.540865288,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,8.959158556,2678823,1.493193093,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,1.37091897,443,0,1087.334589,5106064,2.74183794,152,0,1955,0,1,6,0,7,7,5200,352,0,0,0,BENIGN,Correct
0,37.88366684,80,0,88140.13926,131983,60.61386694,72,0,7215,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,3.279977215,80,0,6356.04918,1829281,4.919965823,72,0,4380,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
1,1.193257902,62677,0,8.591456894,4190209,1.431909482,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
1,0.0,80,0,2.980114885,10066726,0.496685814,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,5.050747384,51907,0,29362.51992,395981,22.72836323,164,0,4380,0,1,6,0,2,7,26,11601,0,0,0,BENIGN,Correct
0,0.832623348,80,0,562.8533836,4804093,1.45709086,72,0,2266,0,1,6,0,4,3,2278,426,0,0,0,BENIGN,Correct
1,1.763475599,63729,0,12.69702431,2835310,2.116170719,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
1,4.456177064,62148,0,1246.838342,1122038,5.347412476,20,1,1375,0,0,6,0,5,1,24,1375,1,0,0,BENIGN,Correct
1,0.0,80,0,6.36791792,4711116,1.061319653,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.0,80,0,34.96605379,857975,5.827675632,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,8.017265984,80,0,18652.97104,623654,12.82762557,72,0,7300,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,7.705570164,80,0,22398.16607,519105,13.48474779,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,1.599528587,80,0,420.6760184,3125921,2.879151456,104,0,860,0,1,6,0,5,4,872,443,0,0,0,BENIGN,Correct
1,0.122544,54855,0,158.9668005,73443008,0.217856001,152,0,4380,0,0,6,0,9,7,62,11613,1,0,0,BENIGN,Correct
0,42.67303917,53,0,7723.82009,23434,85.34607835,32,0,117,64,0,17,0,1,1,117,64,0,0,0,BENIGN,Correct
1,0.0,80,0,4.239781702,7075836,0.706630284,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,67.81316118,80,0,157774.1008,73732,108.5010579,72,0,7300,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,2487.562189,53,0,597014.9254,402,4975.124378,32,0,159,81,0,17,0,1,1,159,81,0,0,0,BENIGN,Correct
1,0.0,80,0,4.93027158,4867886,0.82171193,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,8.396846145,3572770,1.399474357,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,15873.01587,55492,0,190476.1905,63,31746.03175,20,0,6,6,0,6,0,1,1,6,6,1,0,0,BENIGN,Correct
0,10869.56522,53,0,2282608.696,184,21739.13043,40,0,169,41,0,17,0,2,2,338,82,0,0,0,BENIGN,Correct
1,0.0,80,0,3.488917744,8598655,0.581486291,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,4.593846543,80,0,13360.05421,870730,8.039231449,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,0.0,410,4878.04878,64,0,0,0,0,6,0,0,2,0,0,0,0,0,BENIGN,Correct
1,0.049252469,80,0,143.6078877,81214202,0.147757408,172,0,11595,0,0,6,0,4,8,11607,56,0,1,1,DDoS,Correct
1,16.01794009,443,0,832.9328848,62430,32.03588019,20,1,46,6,0,6,0,1,1,6,46,1,0,0,BENIGN,Correct
0,6.140597578,80,0,14279.34561,814253,9.824956125,72,0,7300,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.645141104,27486,0,4.515987726,9300291,0.752664621,20,0,6,6,0,6,0,6,1,36,6,1,0,0,BENIGN,Correct
0,4.767330438,80,0,13864.58875,839044,8.342828266,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.061014905,80,0,118.6028071,98336627,0.142368113,172,0,5840,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
0,1.791986238,55503,0,10423.08795,1116080,8.063938069,164,0,5840,0,1,6,0,2,7,26,11607,0,0,0,BENIGN,Correct
0,4.456452107,80,0,12960.47684,897575,7.798791187,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
0,174.2828262,80,0,405277.284,28689,278.8525219,72,0,8760,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,3.199141777,7502012,0.533190296,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,0.436228924,443,0,226.1535381,32093241,0.778980222,232,0,1460,0,1,6,0,14,11,5264,1994,0,0,0,BENIGN,Correct
0,4.012139128,80,0,9334.642896,1246218,6.419422605,72,0,7300,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,5.107262732,53714,0,36.77229167,978998,6.128715278,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
0,40.5728892,53,0,4138.434698,49294,81.14577839,64,0,62,40,0,17,0,2,2,124,80,0,0,0,BENIGN,Correct
0,21.70339061,80,0,63086.33066,184303,37.98093357,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
1,0.061621912,80,0,143.7392711,81139969,0.16021697,172,0,5840,0,0,6,0,5,8,11607,56,0,1,1,DDoS,Correct
1,0.0,80,0,2.432893943,9864795,0.405482324,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.908817603,53025,0,6.543486741,5501654,1.090581123,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
0,12048.19277,53,0,2000000.0,166,24096.38554,40,0,111,55,0,17,0,2,2,222,110,0,0,0,BENIGN,Correct
1,0.0,80,0,3.194964055,9389777,0.532494009,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,0.36128137,443,0,163.8246796,30447183,0.656875219,192,0,1460,0,1,6,0,11,9,3791,1197,0,0,0,BENIGN,Correct
1,0.050899161,80,0,118.6663043,98233446,0.132337819,172,0,7300,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
0,3.333933441,80,0,6460.607354,1799676,5.000900162,72,0,4380,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
1,0.43527841,62498,0,121.790899,11486901,0.522334092,20,1,1375,0,0,6,0,5,1,24,1375,1,0,0,BENIGN,Correct
0,19.23964907,53,0,4194.243497,51976,38.47929814,32,0,161,57,0,17,0,1,1,161,57,0,0,0,BENIGN,Correct
0,32.57753453,53,0,3974.459213,30696,65.15506906,32,0,77,45,0,17,0,1,1,77,45,0,0,0,BENIGN,Correct
0,2.775444862,80,0,6454.019483,1801513,4.440711779,72,0,4380,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
0,7604.562738,53,0,2448669.202,263,15209.12548,40,0,289,33,0,17,0,2,2,578,66,0,0,0,BENIGN,Correct
0,32.27524327,53,0,2904.771895,61967,64.55048655,40,0,61,29,0,17,0,2,2,122,58,0,0,0,BENIGN,Correct
0,7067.137809,53,0,1137809.187,283,14134.27562,80,0,129,32,0,17,0,2,2,258,64,0,0,0,BENIGN,Correct
0,9.667440062,53,0,792.7300851,206880,19.33488012,40,0,49,33,0,17,0,2,2,98,66,0,0,0,BENIGN,Correct
1,0.0,80,0,7.086077835,3386923,1.181012973,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,8.380473497,53,0,1759.899434,119325,16.76094699,20,0,161,49,0,17,0,1,1,161,49,0,0,0,BENIGN,Correct
0,4.152485927,80,0,9661.173758,1204098,6.643977484,72,0,7300,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,83.95953151,53,0,8395.953151,23821,167.919063,40,0,66,34,0,17,0,2,2,132,68,0,0,0,BENIGN,Correct
1,0.0,80,0,6.717179859,3572928,1.119529977,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.088515499,64211,0,128.1704432,101677108,0.157360888,152,1,7300,0,0,6,0,9,7,56,12976,1,0,0,BENIGN,Correct
0,166.5057111,80,0,387192.3807,30029,266.4091378,72,0,5755,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,3.979015336,6031643,0.663169223,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,7.210548744,4160571,1.201758124,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,12.66584339,80,0,36816.44026,315810,22.16522593,72,0,7215,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,20.86136579,53,0,2565.947993,95871,62.58409738,80,0,61,31,0,17,0,2,4,122,124,0,0,0,BENIGN,Correct
1,0.987799686,36542,0,231.3097598,6074106,1.152432967,20,1,1375,0,0,6,0,6,1,30,1375,1,0,0,BENIGN,Correct
1,0.0,80,0,4.040512876,7424800,0.673418813,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,33.83484086,22960,0,131200.2346,88666,78.94796201,92,0,11595,0,1,6,0,3,4,26,11607,0,0,0,BENIGN,Correct
0,3.348797335,80,0,6492.7599,1791688,5.023196003,72,0,5755,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,18.96390694,80,0,55151.78237,210927,33.18683715,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
0,107.4787282,80,0,208383.3408,55825,161.2180923,72,0,4380,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,7299.270073,53,0,978102.1898,274,14598.54015,64,0,102,32,0,17,0,2,2,204,64,0,0,0,BENIGN,Correct
0,0.836360121,443,0,563.0376332,5978286,2.341808338,296,0,1491,0,1,6,0,5,9,2990,376,0,0,0,BENIGN,Correct
1,0.098051219,56691,0,127.1288527,91788762,0.152524118,112,0,8675,0,0,6,0,9,5,62,11607,1,0,0,BENIGN,Correct
1,0.596047727,63850,0,4.172334087,10066308,0.695389015,20,0,6,6,0,6,0,6,1,36,6,1,0,0,BENIGN,Correct
1,0.704768818,52211,0,5.074335491,7094525,0.845722582,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
0,41.77458434,53,0,8104.269363,23938,83.54916869,20,0,132,62,0,17,0,1,1,132,62,0,0,0,BENIGN,Correct
0,3.888802039,80,0,9047.686824,1285743,6.222083262,72,0,7300,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,2.561103446,11713701,0.426850574,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.0,80,0,1424.366157,21062,237.3943595,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,138.8262243,80,0,403533.1274,28813,242.9458925,72,0,10135,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,201.4842674,80,0,390644.4138,29779,302.2264012,72,0,5840,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,3.355858602,80,0,6503.094661,1787918,5.033787903,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
0,52.00694813,80,0,120999.3655,96141,83.21111701,72,0,8675,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.043717928,80,0,127.4705493,91495644,0.131153785,172,0,11595,0,0,6,0,4,8,11607,56,0,1,1,DDoS,Correct
0,6.885645495,80,0,1526.318085,435689,13.77129099,104,0,665,0,1,6,0,3,3,0,665,0,0,0,BENIGN,Correct
1,0.0,80,0,3.083001808,9730776,0.513833635,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,12.54913772,80,0,36477.20606,318747,21.96099101,72,0,7215,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,5.359372739,80,0,12469.11661,932945,8.574996382,72,0,5840,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,41.88481675,53,0,11476.43979,23875,83.76963351,32,0,223,51,0,17,0,1,1,223,51,0,0,0,BENIGN,Correct
0,28.62581762,53,0,4351.124279,69867,85.87745287,80,0,88,32,0,17,0,2,4,176,128,0,0,0,BENIGN,Correct
1,4.808524552,80,0,57.70229463,207964,9.617049105,20,0,6,6,0,6,0,1,1,6,6,1,0,0,BENIGN,Correct
1,0.0,80,0,5.470597181,5483862,0.911766197,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,22.89398255,80,0,53265.13979,218398,36.63037207,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,2.928045621,10245742,0.488007604,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.078611746,80,0,152.7295204,76324472,0.183427407,172,0,4380,0,0,6,0,6,8,11601,56,0,1,1,DDoS,Correct
0,2.82939378,80,0,4230.509579,5301489,4.904282552,232,0,3053,0,1,6,0,15,11,22045,383,0,0,0,BENIGN,Correct
0,26.91065662,80,0,62610.33369,185800,43.05705059,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.0,59451,0,12000000.0,1,2000000.0,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
0,6.406814801,80,0,14898.40714,780419,10.25090368,72,0,5840,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,10.81487565,2773957,1.802479274,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,6.278439368,80,0,18259.27129,637101,10.98726889,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
0,0.439647513,49666,0,227.8002186,31843692,0.973505208,364,0,1749,0,1,6,0,14,17,2030,5224,0,0,0,BENIGN,Correct
1,0.0,80,0,18.91312571,1268960,3.152187618,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,5.806207378,5166884,0.96770123,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.0,80,0,4.171033942,5753969,0.695172324,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,152.6018617,56099,0,7630.093087,6553,457.8055852,40,1,38,6,0,6,0,1,2,6,44,0,0,0,BENIGN,Correct
1,12048.19277,9570,0,144578.3133,83,24096.38554,20,0,6,6,0,6,0,1,1,6,6,1,0,0,BENIGN,Correct
1,0.0,443,0,3715.142563,22341,134.2822613,60,1,46,6,0,6,0,0,3,0,83,0,0,0,BENIGN,Correct
0,5.720516174,80,0,13302.48831,874047,9.152825878,72,0,5840,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.049869327,80,0,145.3316856,80209625,0.14960798,172,0,8760,0,0,6,0,4,8,11601,56,0,1,1,DDoS,Correct
1,0.10993197,64700,0,142.5329064,81868814,0.195434613,152,0,5840,0,0,6,0,9,7,62,11607,1,0,0,BENIGN,Correct
0,2.807138891,80,0,6527.720777,1781173,4.491422226,72,0,5840,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
0,8064.516129,53,0,1080645.161,248,16129.03226,40,0,102,32,0,17,0,2,2,204,64,0,0,0,BENIGN,Correct
0,10050.25126,53,0,1155778.894,199,20100.50251,80,0,82,33,0,17,0,2,2,164,66,0,0,0,BENIGN,Correct
0,371.0964851,443,0,730135.8353,142820,700.1820473,1212,0,4344,0,1,6,0,53,47,102959,1319,0,0,0,BENIGN,Correct
0,1.144512435,49641,0,6653.62304,1747469,4.005793522,124,0,7300,0,1,6,0,2,5,26,11601,0,0,0,BENIGN,Correct
1,0.051068212,80,0,148.9021381,78326612,0.153204635,172,0,11595,0,0,6,0,4,8,11607,56,0,1,1,DDoS,Correct
0,8.569494314,80,0,2337.329574,466772,14.99661505,104,0,670,0,1,6,0,4,3,421,670,0,0,0,BENIGN,Correct
0,186.9333583,80,0,362245.6927,32097,280.4000374,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,51.6259596,581103,8.6043266,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.0,80,0,4.217442329,7113316,0.702907055,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,24.95570363,443,0,299.4684435,40071,99.8228145,72,0,6,0,1,6,0,1,3,0,12,0,0,0,BENIGN,Correct
1,0.0,80,0,3.186244346,7532379,0.531040724,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,2.905618607,8259859,0.484269768,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.442950618,62175,0,3.18924445,11287940,0.531540742,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
1,0.088282035,64261,0,127.8912416,101945996,0.15694584,152,1,5840,0,0,6,0,9,7,56,12982,1,0,0,BENIGN,Correct
1,0.0,80,0,5.108234116,5872871,0.851372353,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.059039063,80,0,114.7620977,101627630,0.137757813,172,0,5840,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
0,148.4670774,80,0,287704.4515,40413,222.7006161,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,7.474012857,4013908,1.24566881,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,55555.55556,56422,0,666666.6667,18,111111.1111,20,0,6,6,0,6,0,1,1,6,6,1,0,0,BENIGN,Correct
1,0.0,80,0,3.934537816,6099827,0.655756303,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,3.406929832,8805582,0.567821639,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,23.74169041,80,0,0.0,42120,47.48338082,32,0,0,0,0,6,0,1,1,0,0,1,0,0,BENIGN,Correct
0,5.165929661,80,0,12012.85283,967880,8.265487457,72,0,4380,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
0,64.48180807,80,0,187432.4956,62033,112.8431641,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,16.29719566,80,0,5223.251209,245441,28.52009241,104,0,997,0,1,6,0,4,3,997,285,0,0,0,BENIGN,Correct
0,6.984866123,80,0,13542.49127,859000,10.47729919,72,0,5840,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,161.3618944,80,0,469038.6865,24789,282.3833152,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,7.720189453,3885915,1.286698242,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,1.343300022,33056,0,9.403100157,4466612,1.56718336,20,0,6,6,0,6,0,6,1,36,6,1,0,0,BENIGN,Correct
1,0.0,80,0,6.44896536,4651909,1.07482756,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.0,80,0,14.38861343,2084982,2.398102238,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,3.659740729,80,0,8514.752781,1366217,5.855585167,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,42.09640076,53,0,7619.448537,23755,84.19280152,32,0,117,64,0,17,0,1,1,117,64,0,0,0,BENIGN,Correct
1,0.0,80,0,3.100338583,7741090,0.516723097,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.048798599,80,0,142.284514,81969567,0.146395796,172,0,11595,0,0,6,0,4,8,11607,56,0,1,1,DDoS,Correct
1,0.0,80,0,3.13943256,9555867,0.52323876,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.0,80,0,6.887207288,4355902,1.147867881,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,11.10508968,80,0,25837.10166,450244,17.7681435,72,0,7215,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.467073076,55547,0,3.362926149,10704963,0.560487692,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
0,4.059226826,80,0,7870.164277,1478114,6.088840238,72,0,4380,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,0.178748364,443,0,75.45734492,117483593,0.3489849,412,0,1430,0,1,6,0,21,20,6980,1885,0,0,0,BENIGN,Correct
0,78.81462799,53,0,11901.00883,25376,157.629256,40,0,120,31,0,17,0,2,2,240,62,0,0,0,BENIGN,Correct
0,0.9003007,53,0,177.8093883,2221480,1.800601401,64,0,156,45,0,17,0,2,2,286,109,0,0,0,BENIGN,Correct
0,174.9413946,80,0,407018.6488,28581,279.9062314,72,0,7215,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,46.29415305,80,0,107707.9765,108005,74.07064488,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,188.1597351,159439,31.35995585,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,0.0,80,0,17.48081626,1716167,2.913469377,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,39.53162926,80,0,91974.28863,126481,63.25060681,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,3.057775132,7848844,0.509629189,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,5.701442807,80,0,13258.1351,876971,9.122308491,72,0,7300,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,4.939102512,6073978,0.823183752,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,232.8559786,80,0,451236.0772,25767,349.2839679,72,0,5840,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
1,0.0,443,0,76923.07692,156,12820.51282,40,0,6,6,0,6,0,0,2,0,12,0,0,0,BENIGN,Correct
1,0.452288535,34494,0,3.25647745,11054890,0.542746242,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
