Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Label
192.168.10.15,49191,192.168.10.3,53,17,07/07/2017 04:20,31629,2,2,66,140,6513.010212,126.4662177,0,0,0,0,64,40,63.23310886,63.23310886,33,70,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15,50820,192.168.10.3,53,17,07/07/2017 04:53,262,2,2,68,100,641221.374,15267.17557,0,0,0,0,40,40,7633.587786,7633.587786,34,50,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16,42372,199.244.48.55,443,6,07/07/2017 03:30,142310,46,54,1307,104393,742744.7122,702.6913077,0,0,0,0,1204,1736,323.2380015,379.4533062,0,4344,0,0,0,1,0,0,0,0,BENIGN
192.168.10.9,51922,192.168.10.3,53,17,07/07/2017 03:36,48480,2,2,66,356,8704.620462,82.50825083,0,0,0,0,40,64,41.25412541,41.25412541,33,178,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,59007,192.168.10.50,80,6,07/07/2017 04:01,17606,3,5,26,11601,660399.8637,454.3905487,0,0,0,0,72,112,170.3964558,283.9940929,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,58660,119.205.194.17,80,6,07/07/2017 04:03,11949091,7,6,3053,2544,468.4038309,1.087948866,0,0,0,0,160,132,0.58581862,0.502130246,0,2081,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,37543,192.168.10.50,80,6,07/07/2017 04:12,5932896,4,0,24,0,4.045241986,0.674206998,0,0,0,0,80,0,0.674206998,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
38.72.130.155,80,192.168.10.12,58110,6,07/07/2017 04:05,3,2,0,0,0,0.0,666666.6667,0,0,0,0,64,0,666666.6667,0.0,0,0,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,22444,192.168.10.50,80,6,07/07/2017 04:02,131983,3,5,26,11607,88140.13926,60.61386694,0,0,0,0,72,112,22.7302001,37.88366684,0,7215,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,64456,6,07/07/2017 04:15,12657247,1,5,6,30,2.84422039,0.474036732,0,0,0,0,20,100,0.079006122,0.39503061,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,55090,192.168.10.50,80,6,07/07/2017 03:58,751316,3,5,26,11601,15475.5123,10.64798301,0,0,0,0,72,112,3.992993627,6.654989379,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,20884,192.168.10.50,80,6,07/07/2017 04:01,1762608,3,4,26,11601,6596.475223,3.971387853,0,0,0,0,72,92,1.702023365,2.269364487,0,7215,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,41263,192.168.10.50,80,6,07/07/2017 04:14,1825975,4,0,24,0,13.14366297,2.190610496,0,0,0,0,80,0,2.190610496,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
54.209.247.112,443,192.168.10.15,58715,6,07/07/2017 03:57,70,1,1,6,6,171428.5714,28571.42857,0,0,0,0,20,20,14285.71429,14285.71429,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.25,53940,61.251.165.12,80,6,07/07/2017 04:54,538,4,0,0,0,0.0,7434.944238,0,0,0,0,128,0,7434.944238,0.0,0,0,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,63113,192.168.10.50,80,6,07/07/2017 04:03,28485,3,4,26,11607,408390.3809,245.7433737,0,0,0,0,72,92,105.3185887,140.424785,0,11595,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,50263,192.168.10.50,80,6,07/07/2017 04:05,101607,3,6,26,11607,114490.1434,88.57657445,0,0,0,0,72,132,29.52552482,59.05104963,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,17627,192.168.10.50,80,6,07/07/2017 03:59,629802,3,4,26,11601,18461.3577,11.11460427,0,0,0,0,72,92,4.763401831,6.351202441,0,7300,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,61513,192.168.10.50,80,6,07/07/2017 04:12,105354,3,6,26,11601,110361.2582,85.42627712,0,0,0,0,72,132,28.47542571,56.95085142,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,41978,192.168.10.50,80,6,07/07/2017 04:15,51493,3,4,26,11607,225914.2019,135.9408075,0,0,0,0,72,92,58.26034607,77.68046142,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,64366,6,07/07/2017 04:15,3442572,1,5,6,30,10.45729763,1.742882938,0,0,0,0,20,100,0.29048049,1.452402448,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.14,58837,23.208.97.124,443,6,07/07/2017 04:58,115790132,23,21,841,10790,100.4489744,0.37999784,0,0,0,0,472,564,0.198635234,0.181362605,0,2920,0,0,0,1,0,0,0,0,BENIGN
192.168.10.15,56910,192.168.10.3,53,17,07/07/2017 04:41,30651,2,2,78,180,8417.343643,130.5014518,0,0,0,0,40,40,65.25072591,65.25072591,39,90,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,58750,6,07/07/2017 04:12,10129372,1,6,6,36,4.146357741,0.691059623,0,0,0,0,20,120,0.098722803,0.59233682,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.5,55376,72.21.91.113,443,6,07/07/2017 03:36,215,3,0,58,0,269767.4419,13953.48837,0,0,0,0,60,0,13953.48837,0.0,6,46,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,57375,192.168.10.50,80,6,07/07/2017 04:01,10006759,5,0,30,0,2.99797367,0.499662278,0,0,0,0,100,0,0.499662278,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,17677,192.168.10.50,80,6,07/07/2017 03:59,8687752,5,0,30,0,3.453137244,0.575522874,0,0,0,0,100,0,0.575522874,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,34086,192.168.10.50,80,6,07/07/2017 04:10,1694991,5,0,30,0,17.69920902,2.94986817,0,0,0,0,100,0,2.94986817,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,38215,192.168.10.50,80,6,07/07/2017 04:13,639103,3,6,26,11607,18202.07384,14.08223714,0,0,0,0,72,132,4.694079045,9.38815809,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,58775,6,07/07/2017 04:00,78820145,7,10,11607,68,148.1220315,0.215680902,0,0,0,0,152,212,0.088809783,0.126871119,0,4380,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,23611,192.168.10.50,80,6,07/07/2017 04:02,1766683,3,4,26,11607,6584.656104,3.962227519,0,0,0,0,72,92,1.698097508,2.264130011,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,59849,23.15.4.18,80,6,07/07/2017 04:31,5220054,2,1,12,0,2.298826794,0.574706698,0,0,0,0,40,32,0.383137799,0.191568899,0,6,0,0,0,0,1,0,0,0,BENIGN
192.168.10.5,55093,98.139.225.43,443,6,07/07/2017 03:30,2000647,7,6,340,3611,1974.861132,6.49789793,0,0,0,0,152,132,3.498868116,2.999029814,0,1460,0,0,0,1,0,0,0,0,BENIGN
192.168.10.17,41648,72.5.205.36,443,6,07/07/2017 04:13,4,2,0,37,0,9250000.0,500000.0,1,0,0,0,40,0,500000.0,0.0,6,31,0,1,0,0,1,0,0,0,BENIGN
172.16.0.1,55145,192.168.10.50,80,6,07/07/2017 03:58,1232934,3,4,26,11601,9430.350692,5.677513963,0,0,0,0,72,92,2.43322027,3.244293693,0,7215,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,64550,6,07/07/2017 04:14,1158836,5,2,11601,26,10033.3438,6.040544132,0,0,0,0,124,40,4.31467438,1.725869752,0,10135,0,0,0,1,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,54293,6,07/07/2017 04:08,27876,7,2,11601,26,417097.1445,322.8583728,0,0,0,0,164,40,251.1120677,71.74630507,0,4380,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,28987,192.168.10.50,80,6,07/07/2017 04:07,978211,3,6,26,11601,11885.9837,9.200469019,0,0,0,0,72,132,3.066823006,6.133646013,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,27256,192.168.10.50,80,6,07/07/2017 04:05,10559331,4,0,24,0,2.272871264,0.378811877,0,0,0,0,80,0,0.378811877,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,50566,192.168.10.50,80,6,07/07/2017 04:05,1181118,3,6,26,11601,9844.062998,7.619899113,0,0,0,0,72,132,2.539966371,5.079932742,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,56293,192.168.10.50,80,6,07/07/2017 04:09,25107,3,4,26,11601,463097.9408,278.8067073,0,0,0,0,72,92,119.4885888,159.3181185,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,56720,192.168.10.3,53,17,07/07/2017 04:43,171,2,2,64,96,935672.5146,23391.81287,0,0,0,0,40,40,11695.90643,11695.90643,32,48,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,39039,6,07/07/2017 04:13,5817332,1,6,6,36,7.219804543,1.203300757,0,0,0,0,20,120,0.171900108,1.031400649,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.12,47422,151.101.44.175,80,6,07/07/2017 03:42,118373382,19,17,2097,1392,29.4745317,0.304122425,0,0,0,0,616,552,0.160509058,0.143613367,0,735,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,53632,192.168.10.50,80,6,07/07/2017 03:59,3885915,5,0,30,0,7.720189453,1.286698242,0,0,0,0,100,0,1.286698242,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,59689,6,07/07/2017 04:01,78431403,6,10,11613,68,148.9326922,0.203999921,0,0,0,0,132,212,0.07649997,0.12749995,0,7300,0,0,0,0,1,1,0,0,BENIGN
192.168.10.12,29000,192.168.10.3,53,17,07/07/2017 04:11,169,2,2,70,168,1408284.024,23668.63905,0,0,0,0,80,80,11834.31953,11834.31953,35,84,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,51007,192.168.10.50,80,6,07/07/2017 04:15,1128380,3,6,26,11607,10309.47021,7.976036442,0,0,0,0,72,132,2.658678814,5.317357628,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,50802,6,07/07/2017 04:15,507140,5,2,11607,26,22938.43909,13.80289466,0,0,0,0,124,40,9.859210474,3.94368419,0,11595,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,55366,192.168.10.50,80,6,07/07/2017 03:58,562241,3,4,26,11607,20690.41568,12.45017706,0,0,0,0,72,92,5.335790168,7.114386891,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,58777,6,07/07/2017 04:12,9910312,1,5,6,30,3.632579882,0.60542998,0,0,0,0,20,100,0.100904997,0.504524984,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,51725,192.168.10.50,80,6,07/07/2017 04:06,82190805,8,4,56,11601,141.8285172,0.146001733,0,0,0,0,172,92,0.097334489,0.048667244,0,8760,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,63016,192.168.10.50,80,6,07/07/2017 04:03,1207989,3,5,26,11607,9630.054578,6.622576861,0,0,0,0,72,112,2.483466323,4.139110538,0,8675,0,0,0,1,0,0,0,0,DDoS
192.168.10.19,48405,178.255.83.1,80,6,07/07/2017 04:42,140,2,0,0,0,0.0,14285.71429,0,0,0,0,64,0,14285.71429,0.0,0,0,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,56738,192.168.10.50,80,6,07/07/2017 03:59,74258297,8,5,56,11601,156.9790915,0.175064613,0,0,0,0,172,112,0.107732069,0.067332543,0,8760,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,25220,192.168.10.50,80,6,07/07/2017 04:04,61846,3,5,26,11601,187999.2239,129.3535556,0,0,0,0,72,112,48.50758335,80.84597225,0,7300,0,0,0,1,0,0,0,0,DDoS
192.168.10.3,62168,192.168.10.1,53,17,07/07/2017 03:31,129988,1,1,49,152,1546.296581,15.38603563,0,0,0,0,32,20,7.693017817,7.693017817,49,152,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3,61231,192.168.10.1,53,17,07/07/2017 04:09,59556,1,1,49,65,1914.16482,33.58183894,0,0,0,0,32,20,16.79091947,16.79091947,49,65,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,60710,6,07/07/2017 04:02,80216871,6,9,11613,62,145.5429494,0.186993083,0,0,0,0,132,192,0.074797233,0.11219585,0,10135,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,65422,192.168.10.50,80,6,07/07/2017 04:04,144994,3,4,26,11601,80189.52508,48.27785977,0,0,0,0,72,92,20.69051133,27.58734844,0,8760,0,0,0,1,0,0,0,0,DDoS
192.168.10.17,36807,174.35.72.217,443,6,07/07/2017 03:32,3,2,0,53,0,17700000.0,666666.6667,1,0,0,0,64,0,666666.6667,0.0,0,53,0,1,0,0,1,0,0,0,BENIGN
172.16.0.1,56914,192.168.10.50,80,6,07/07/2017 03:59,97439,3,5,26,11601,119325.9373,82.10264884,0,0,0,0,72,112,30.78849331,51.31415552,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,56087,192.168.10.50,80,6,07/07/2017 03:59,74022195,8,5,56,11601,157.4797937,0.175623001,0,0,0,0,172,112,0.108075693,0.067547308,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,55244,192.168.10.50,80,6,07/07/2017 04:00,10143013,4,0,24,0,2.366160824,0.394360137,0,0,0,0,80,0,0.394360137,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.16,15107,192.168.10.3,53,17,07/07/2017 04:25,31851,2,2,68,188,8037.424257,125.584754,0,0,0,0,64,64,62.79237701,62.79237701,34,94,0,0,0,0,0,0,0,0,BENIGN
213.180.204.101,443,192.168.10.17,34867,6,07/07/2017 04:57,198,2,1,31,6,186868.6869,15151.51515,1,0,0,0,64,20,10101.0101,5050.505051,0,31,0,1,0,0,1,0,0,0,BENIGN
172.16.0.1,37565,192.168.10.50,80,6,07/07/2017 04:12,70965,3,5,26,11607,163925.879,112.7316283,0,0,0,0,72,112,42.2743606,70.45726767,0,8675,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,28026,192.168.10.50,80,6,07/07/2017 04:06,434046,3,5,26,11607,26801.30677,18.43122618,0,0,0,0,72,112,6.911709819,11.51951636,0,10135,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,62681,192.168.10.3,53,17,07/07/2017 04:11,179,2,2,70,168,1329608.939,22346.36872,0,0,0,0,64,64,11173.18436,11173.18436,35,84,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,17445,192.168.10.50,80,6,07/07/2017 03:58,5971992,5,0,30,0,5.023449462,0.837241577,0,0,0,0,100,0,0.837241577,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.15,60175,172.217.11.2,443,6,07/07/2017 04:33,22341,3,0,83,0,3715.142563,134.2822613,1,0,0,0,60,0,134.2822613,0.0,6,46,0,1,0,0,1,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,49227,6,07/07/2017 04:14,27760,7,2,11601,26,418840.0576,324.2074928,0,0,0,0,164,40,252.1613833,72.04610951,0,4380,0,0,0,1,0,0,0,0,BENIGN
192.168.10.3,60071,192.168.10.1,53,17,07/07/2017 05:01,108668,1,1,43,139,1674.826076,18.40468215,0,0,0,0,20,20,9.202341076,9.202341076,43,139,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,50672,6,07/07/2017 04:07,3673842,1,5,6,30,9.799006054,1.633167676,0,0,0,0,20,100,0.272194613,1.360973063,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.50,36852,192.168.10.3,53,17,07/07/2017 04:07,159,2,2,46,46,578616.3522,25157.2327,0,0,0,0,64,64,12578.61635,12578.61635,23,23,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,20186,6,07/07/2017 04:00,8049304,1,5,1375,24,173.8038469,0.745406062,1,0,0,0,20,112,0.124234344,0.621171719,0,1375,0,1,0,0,1,1,0,0,BENIGN
192.168.10.3,62132,192.168.10.1,53,17,07/07/2017 04:45,525,1,1,47,79,240000.0,3809.52381,0,0,0,0,32,32,1904.761905,1904.761905,47,79,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,62326,192.168.10.50,80,6,07/07/2017 04:03,80809063,8,5,56,11601,144.2536217,0.160873045,0,0,0,0,172,112,0.098998797,0.061874248,0,7300,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,52210,192.168.10.50,80,6,07/07/2017 03:58,10115755,4,0,24,0,2.372536701,0.395422784,0,0,0,0,80,0,0.395422784,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,61540,192.168.10.50,80,6,07/07/2017 04:12,29872,3,5,26,11601,389227.3701,267.8093198,0,0,0,0,72,112,100.4284949,167.3808249,0,7300,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,59874,192.168.10.50,80,6,07/07/2017 04:01,25767,3,6,26,11601,451236.0772,349.2839679,0,0,0,0,72,132,116.4279893,232.8559786,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,40199,192.168.10.50,80,6,07/07/2017 04:14,631060,3,6,26,11601,18424.55551,14.26171838,0,0,0,0,72,132,4.753906126,9.507812252,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,57945,192.168.10.50,80,6,07/07/2017 04:01,159439,5,0,30,0,188.1597351,31.35995585,0,0,0,0,100,0,31.35995585,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,56879,192.168.10.50,80,6,07/07/2017 04:09,92544396,8,4,56,11601,125.9611657,0.129667495,0,0,0,0,172,92,0.086444997,0.043222498,0,8760,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,64299,6,07/07/2017 04:04,82756405,7,9,11613,62,141.0766937,0.19333851,0,0,0,0,152,192,0.084585598,0.108752912,0,4380,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,36436,192.168.10.50,80,6,07/07/2017 04:12,10097777,4,0,24,0,2.376760746,0.396126791,0,0,0,0,80,0,0.396126791,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,29049,192.168.10.50,80,6,07/07/2017 04:07,563156,3,4,26,11607,20656.79847,12.42994836,0,0,0,0,72,92,5.327120727,7.102827636,0,11595,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,34152,192.168.10.50,80,6,07/07/2017 04:10,449422,3,4,26,11601,25871.00765,15.5755615,0,0,0,0,72,92,6.675240642,8.900320857,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,51321,192.168.10.50,80,6,07/07/2017 03:57,4310915,4,0,24,0,5.567263562,0.92787726,0,0,0,0,80,0,0.92787726,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
23.61.187.27,80,192.168.10.8,9744,6,07/07/2017 04:10,44,1,1,6,6,272727.2727,45454.54545,0,0,0,0,20,20,22727.27273,22727.27273,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,63850,6,07/07/2017 04:05,10066308,1,6,6,36,4.172334087,0.695389015,0,0,0,0,20,120,0.099341288,0.596047727,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,62131,192.168.10.50,80,6,07/07/2017 04:12,98336627,8,6,56,11607,118.6028071,0.142368113,0,0,0,0,172,132,0.081353207,0.061014905,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,63563,192.168.10.50,80,6,07/07/2017 04:13,315622,3,5,26,11607,36857.38003,25.34677557,0,0,0,0,72,112,9.50504084,15.84173473,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,41094,192.168.10.50,80,6,07/07/2017 04:14,7821805,5,0,30,0,3.835431847,0.639238641,0,0,0,0,100,0,0.639238641,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,36289,192.168.10.50,80,6,07/07/2017 04:11,3433915,5,0,30,0,8.736383982,1.456063997,0,0,0,0,100,0,1.456063997,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.12,18857,192.168.10.3,53,17,07/07/2017 04:11,155,2,2,66,98,1058064.516,25806.45161,0,0,0,0,64,64,12903.22581,12903.22581,33,49,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3,61149,192.168.10.1,53,17,07/07/2017 03:33,47785,1,1,53,137,3976.143141,41.85413833,0,0,0,0,20,20,20.92706916,20.92706916,53,137,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12,15843,192.168.10.3,53,17,07/07/2017 03:41,214,2,2,74,176,1168224.299,18691.58879,0,0,0,0,80,80,9345.794393,9345.794393,37,88,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,64040,192.168.10.50,80,6,07/07/2017 04:15,3482950,4,0,24,0,6.890710461,1.148451743,0,0,0,0,80,0,1.148451743,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.5,56707,54.210.131.98,443,6,07/07/2017 04:41,60606531,16,13,884,6311,118.7165786,0.478496286,0,0,0,0,332,332,0.263997951,0.214498335,0,2920,0,0,0,1,0,0,0,0,BENIGN
192.168.10.3,60193,192.168.10.1,53,17,07/07/2017 04:20,30227,1,1,42,86,4234.624673,66.16601052,0,0,0,0,32,20,33.08300526,33.08300526,42,86,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,53793,192.168.10.50,80,6,07/07/2017 04:07,89284854,8,5,56,11607,130.6268586,0.145601403,0,0,0,0,172,112,0.089600863,0.05600054,0,5840,0,0,0,0,1,0,0,0,DDoS
192.168.10.15,51822,192.168.10.3,53,17,07/07/2017 04:29,203548,4,2,140,146,1405.073987,29.47707666,0,0,0,0,104,40,19.65138444,9.82569222,35,73,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15,58647,72.21.91.29,80,6,07/07/2017 03:56,116679199,19,16,1398,2394,32.49936606,0.299967777,0,0,0,0,392,464,0.162839651,0.137128127,0,796,0,0,0,1,0,0,0,0,BENIGN
192.168.10.14,58384,74.117.199.102,80,6,07/07/2017 04:14,52696,2,0,12,0,227.7212692,37.95354486,0,0,0,0,40,0,37.95354486,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,53436,192.168.10.50,80,6,07/07/2017 03:59,7602781,4,0,24,0,3.156739619,0.52612327,0,0,0,0,80,0,0.52612327,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,49516,192.168.10.50,80,6,07/07/2017 04:05,80649307,8,6,56,11607,144.6137659,0.173591076,0,0,0,0,172,132,0.099194901,0.074396176,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,30589,192.168.10.50,80,6,07/07/2017 04:08,1860355,3,6,26,11607,6253.107606,4.837786336,0,0,0,0,72,132,1.612595445,3.225190891,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,38958,6,07/07/2017 04:13,8627349,1,5,6,30,4.172776597,0.695462766,0,0,0,0,20,100,0.115910461,0.579552305,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,17718,192.168.10.50,80,6,07/07/2017 03:59,620513,3,5,26,11607,18747.39127,12.89255825,0,0,0,0,72,112,4.834709345,8.057848909,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,19063,192.168.10.50,80,6,07/07/2017 04:00,1270617,3,6,26,11607,9155.394584,7.083172978,0,0,0,0,72,132,2.361057659,4.722115319,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,58043,192.168.10.50,80,6,07/07/2017 04:10,92755277,8,5,56,11601,125.6747904,0.140153751,0,0,0,0,172,112,0.086248462,0.053905289,0,8760,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,50714,192.168.10.50,80,6,07/07/2017 04:07,2040956,4,0,24,0,11.7591952,1.959865867,0,0,0,0,80,0,1.959865867,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
34.205.199.254,443,192.168.10.15,58245,6,07/07/2017 03:41,27,1,1,6,6,444444.4444,74074.07407,0,0,0,0,20,20,37037.03704,37037.03704,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,57524,192.168.10.50,80,6,07/07/2017 04:00,665495,3,5,26,11607,17480.22149,12.02112713,0,0,0,0,72,112,4.507922674,7.513204457,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,15294,192.168.10.50,80,6,07/07/2017 03:57,819204,3,6,26,11607,14200.37012,10.98627448,0,0,0,0,72,132,3.662091494,7.324182987,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,59123,172.217.10.98,443,6,07/07/2017 04:10,3,1,2,6,12,6000000.0,1000000.0,0,0,0,0,20,40,333333.3333,666666.6667,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,56153,192.168.10.50,80,6,07/07/2017 03:59,73763136,8,4,56,11601,158.0328689,0.162682888,0,0,0,0,172,92,0.108455259,0.054227629,0,8760,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,26265,192.168.10.50,80,6,07/07/2017 04:04,8687741,4,0,24,0,2.762513293,0.460418882,0,0,0,0,80,0,0.460418882,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,53588,192.168.10.50,80,6,07/07/2017 04:07,86979774,9,4,62,11601,134.0886446,0.149460034,0,0,0,0,192,92,0.103472331,0.045987703,0,7215,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,62797,6,07/07/2017 04:04,11879277,1,5,6,30,3.030487461,0.505081244,0,0,0,0,20,100,0.084180207,0.420901036,6,6,0,0,0,0,1,1,0,0,BENIGN
52.84.143.5,443,192.168.10.9,10648,6,07/07/2017 04:55,233,2,0,12,0,51502.14592,8583.690987,0,0,0,0,40,0,8583.690987,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,61317,192.168.10.50,80,6,07/07/2017 04:12,98265175,8,4,56,11601,118.627988,0.122118543,0,0,0,0,172,92,0.081412362,0.040706181,0,8675,0,0,0,0,1,0,0,0,DDoS
192.168.10.12,21385,192.168.10.3,53,17,07/07/2017 03:59,246,2,2,64,258,1308943.089,16260.1626,0,0,0,0,40,40,8130.081301,8130.081301,32,129,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,54018,6,07/07/2017 03:58,70880836,5,9,11607,62,164.6284195,0.1975146,0,0,0,0,112,192,0.070540929,0.126973672,0,8760,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,65285,192.168.10.50,80,6,07/07/2017 04:14,2906978,5,0,30,0,10.31999554,1.719999257,0,0,0,0,100,0,1.719999257,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,49765,6,07/07/2017 04:05,82081738,5,9,11613,62,142.236267,0.170561691,0,0,0,0,112,192,0.060914889,0.109646801,0,11595,0,0,0,0,1,1,0,0,BENIGN
